parent_sku,store,store_name,product,category,subcategory,sizes_selling,sizes_total,product_age_weeks,stock_on_hand,weeks_of_cover,current_list_price,current_price,current_discount,current_velocity,recommended_price,recommended_discount,expected_velocity,current_weekly_rev,expected_weekly_rev,rev_delta,urgency,reasons,model_confidence,confidence_tier,action_type
NISX7667010,2024,Bold Puente,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,2,3,167,,,16990,14990,15%,2.8,12990,20%,6.1,41222,78589,37367,MEDIUM,Product is 167 weeks old,1.0,HIGH,decrease
NIFN3861010,2016,Bold Temuco,HOODIE M NK CLUB BB FZ BLACK,Apparel,Street,1,4,49,,,66990,69990,0%,1.2,54990,15%,2.2,87487,123727,36240,MEDIUM,Product is 49 weeks old,0.979,MEDIUM,decrease
NIDC7485100,2011,Bold Imperio,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,165,,,29990,24990,20%,1.0,19990,30%,3.0,24990,59970,34980,MEDIUM,Product is 165 weeks old,1.0,MEDIUM,decrease
NIFZ2055222,2004,Bold Plaza Oeste,BEANIE U J TERRA ESS,Equipment,Street,1,1,49,,,29990,24990,20%,1.0,19990,30%,3.0,24990,59970,34980,MEDIUM,Product is 49 weeks old,0.999,MEDIUM,decrease
NISX7667010,2021,Bold Puerto Montt,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,166,,,16990,16990,0%,3.5,14990,15%,6.3,59465,94437,34972,MEDIUM,Product is 166 weeks old; Discounted in other channels,0.997,HIGH,decrease
NIDX9632918,AB20,Centro Logistico Bold,TRIPACK U J ED CUSH POLY CRE 144,Equipment,Street,1,3,100,,,24990,24990,0%,1.0,14990,40%,4.0,24990,59960,34970,MEDIUM,Product is 100 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
NIHF0383010,2016,Bold Temuco,CAP DENIM U NK CLUB T/M/L,Equipment,Street,1,1,19,,,32990,34990,0%,1.8,29990,15%,3.1,61232,94468,33236,MEDIUM,Velocity declining,0.996,MEDIUM,decrease
PM39657802,2028,Bold Costanera II,Suede XL PS Black White,Footwear,Street,1,8,107,,,52990,54990,0%,1.0,39990,20%,2.2,54990,87978,32988,MEDIUM,Product is 107 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NIHQ9256100,2037,Bold Vespucio III,Polera ss U NSW  M90 OC,Apparel,Street,1,4,26,,,38990,39990,0%,1.2,29990,20%,2.8,49987,82472,32485,MEDIUM,In decline stage; Discounted in other channels,0.996,MEDIUM,decrease
NP95A088001,2020,Bold Florida Center,POLERA SS JDB PRACTICE FLIGHT WHITE,Apparel,Top,1,4,123,,,24990,24990,0%,1.2,16990,30%,3.8,31237,63712,32475,MEDIUM,Product is 123 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NISX7667010,2035,Bold Talca,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,167,,,16990,16990,0%,3.2,14990,15%,5.9,55217,87691,32474,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.996,HIGH,decrease
NIDV9436010,2004,Bold Plaza Oeste,Mochila BRSLA BKPK N° MISC,Equipment,Training,1,1,8,,,37990,39990,0%,2.2,29990,15%,4.0,89977,121459,31482,MEDIUM,Velocity collapsed (trend < 0.5),0.886,HIGH,decrease
NISX7664010,2026,Bold La Serena,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,1,3,164,,,15990,14990,0%,3.8,12990,15%,6.8,56212,87682,31470,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.992,HIGH,decrease
PM88035502,2002,Bold Plaza Norte,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,2,4,166,,,9990,9990,0%,2.2,5990,40%,9.0,22477,53910,31432,MEDIUM,Product is 166 weeks old; Discounted in other channels,0.996,HIGH,decrease
NIDX9655902,2008,Bold Calama,TRIPACK U J ED CUSH POLY ANKLE 144 T/ L,Equipment,Street,1,2,124,,,24990,19990,20%,1.0,16990,30%,3.0,19990,50970,30980,MEDIUM,Product is 124 weeks old,1.0,MEDIUM,decrease
NIDX9655902,2012,Bold Vivo Coquimbo,TRIPACK U J ED CUSH POLY ANKLE 144 T/ L,Equipment,Street,1,2,124,,,24990,19990,20%,1.0,16990,30%,3.0,19990,50970,30980,MEDIUM,Product is 124 weeks old,1.0,MEDIUM,decrease
NIDX9655902,2023,Bold Alto Las Condes,TRIPACK U J ED CUSH POLY ANKLE 144 T/ L,Equipment,Street,1,2,124,,,24990,19990,20%,1.0,16990,30%,3.0,19990,50970,30980,MEDIUM,Product is 124 weeks old,1.0,MEDIUM,decrease
NISX7664100,2025,Bold Maipu,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,15%,2.2,12990,20%,5.0,33727,64300,30573,MEDIUM,Product is 167 weeks old,1.0,HIGH,decrease
NIIF5566100,2011,Bold Imperio,POLERA M J JUMPMAN EMB,Apparel,Top,1,4,8,,,29990,29990,0%,1.0,19990,30%,3.0,29990,59970,29980,MEDIUM,In decline stage; Discounted in other channels,0.999,MEDIUM,decrease
NISX7664964,2016,Bold Temuco,TRIPACK EVERYDAY CUSHIONED CREW,Equipment,Street,1,2,167,,,15990,14990,0%,3.5,12990,15%,6.3,52465,81837,29372,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.994,HIGH,decrease
NISX7667010,2036,Bold Chiloé,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,167,,,16990,16990,0%,2.5,12990,20%,5.5,42475,71445,28970,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.997,HIGH,decrease
ADJC6023,2037,Bold Vespucio III,CAP BASEBALL AC BLACK T/ OSFM,Equipment,JOCKEY,1,1,58,,,19990,16990,20%,1.0,14990,30%,3.0,16990,44970,27980,MEDIUM,Product is 58 weeks old,1.0,MEDIUM,decrease
NISX7664100,2027,Bold Plaza Egaña,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,0%,3.2,12990,15%,5.9,48717,75991,27274,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.995,HIGH,decrease
NISX7664010,AB20,Centro Logistico Bold,TRIPACK EVERYDAY CUSH CREW,Equipment,Street,1,3,164,,,15990,14990,0%,2.0,12990,20%,4.4,29980,57156,27176,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.998,HIGH,decrease
NISX7673010,2033,Bold Rancagua,CALCETINES U NK EVERYDAY NS 3P,Equipment,Street,1,2,163,,,15990,14990,0%,2.0,12990,20%,4.4,29980,57156,27176,MEDIUM,Product is 163 weeks old; Discounted in other channels,0.995,HIGH,decrease
NP95A088001,2016,Bold Temuco,POLERA SS JDB PRACTICE FLIGHT WHITE,Apparel,Top,1,4,123,,,24990,24990,0%,1.0,16990,30%,3.0,24990,50970,25980,MEDIUM,Product is 123 weeks old; Discounted in other channels,0.994,MEDIUM,decrease
NIDC7485010,2029,Bold Parque Arauco II,POLERA SS M J JUMPMAN EMB,Apparel,Training,1,5,162,,,29990,29990,0%,1.0,24990,20%,2.2,29990,54978,24988,MEDIUM,Product is 162 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
NIAR4997101,2023,Bold Alto Las Condes,POLERA SS M NSW CLUB WHITE,Apparel,Training,1,4,120,,,24990,24990,0%,1.2,19990,20%,2.8,31237,54972,23735,MEDIUM,Product is 120 weeks old; Discounted in other channels,0.947,MEDIUM,decrease
NIDX9632100,2005,Bold Ahumada,TRIPACK BLANCO CUSH POLY CREW 144,Equipment,Street,1,2,142,,,24990,24990,0%,1.2,19990,20%,2.8,31237,54972,23735,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
NISX7673010,2017,Bold Independencia,CALCETINES U NK EVERYDAY NS 3P,Equipment,Street,2,2,167,,,15990,14990,0%,2.8,12990,15%,5.0,41222,64300,23078,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.995,HIGH,decrease
NIIF5566100,2013,Bold Plaza Arica,POLERA M J JUMPMAN EMB,Apparel,Top,1,4,8,,,29990,29990,0%,1.5,24990,15%,2.7,44985,67473,22488,MEDIUM,Velocity declining,0.907,MEDIUM,decrease
NISX7667010,2020,Bold Florida Center,TRIPACK EVERYDAY CSH ANKL,Equipment,Street,1,3,167,,,16990,16990,0%,2.2,14990,15%,4.0,38227,60709,22482,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.992,HIGH,decrease
NISX7667100,2029,Bold Parque Arauco II,Calcetines TRIPACK U NK EVERYDAY ANKLE b,Equipment,Street,1,2,167,,,15990,14990,0%,2.5,12990,15%,4.5,37475,58455,20980,MEDIUM,Product is 167 weeks old,0.995,HIGH,decrease
NIDX9632100,2032,Bold Tobalaba,TRIPACK BLANCO CUSH POLY CREW 144,Equipment,Street,1,2,142,,,24990,24990,0%,1.0,19990,20%,2.2,24990,43978,18988,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
NIDX9632918,2024,Bold Puente,TRIPACK U J ED CUSH POLY CRE 144,Equipment,Street,1,3,100,,,24990,24990,0%,1.0,19990,20%,2.2,24990,43978,18988,MEDIUM,Product is 100 weeks old; Discounted in other channels,0.967,MEDIUM,decrease
NISX7664100,2014,Bold Marina,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,0%,2.2,12990,15%,4.0,33727,52609,18882,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.994,HIGH,decrease
NISX7664964,2008,Bold Calama,TRIPACK EVERYDAY CUSHIONED CREW,Equipment,Street,1,2,167,,,15990,14990,0%,1.2,12990,20%,2.8,18737,35722,16985,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.996,MEDIUM,decrease
NIDC7485100,2031,Bold Valdivia,POLERA SS M J JUMPMAN EMB CREW,Apparel,Street,1,4,165,,,29990,29990,0%,1.0,24990,15%,1.8,29990,44982,14992,MEDIUM,Product is 165 weeks old,0.999,MEDIUM,decrease
NISX7664100,2020,Bold Florida Center,Calcetines TRIPACK WHITE CUSH blc,Equipment,Street,1,2,167,,,15990,14990,0%,1.8,12990,15%,3.1,26232,40918,14686,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.995,MEDIUM,decrease
NISX7667100,2005,Bold Ahumada,Calcetines TRIPACK U NK EVERYDAY ANKLE b,Equipment,Street,1,2,167,,,15990,14990,0%,1.8,12990,15%,3.1,26232,40918,14686,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.998,MEDIUM,decrease
PM88035502,2022,Bold Antofagasta,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,1,4,166,,,9990,9990,0%,1.0,5990,40%,4.0,9990,23960,13970,MEDIUM,Product is 166 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
PM88035502,2024,Bold Puente,CALCETINES 3P PUMA LARGO BLANCO,Equipment,SOCKS,1,4,166,,,9990,9990,0%,1.0,5990,40%,4.0,9990,23960,13970,MEDIUM,Product is 166 weeks old; Discounted in other channels,0.999,MEDIUM,decrease
NIAR4997064,2014,Bold Marina,POLERA M NSW CLUB,Apparel,Training,1,4,163,,,24990,24990,0%,1.2,19990,15%,2.2,31237,44977,13740,MEDIUM,Product is 163 weeks old,0.932,MEDIUM,decrease
NIAR4997101,2024,Bold Puente,POLERA SS M NSW CLUB WHITE,Apparel,Training,1,4,120,,,24990,24990,0%,1.2,19990,15%,2.2,31237,44977,13740,MEDIUM,Product is 120 weeks old,0.935,MEDIUM,decrease
NIDX9632918,2029,Bold Parque Arauco II,TRIPACK U J ED CUSH POLY CRE 144,Equipment,Street,1,3,100,,,24990,24990,0%,1.0,19990,15%,1.8,24990,35982,10992,MEDIUM,Product is 100 weeks old; Discounted in other channels,0.997,MEDIUM,decrease
PM62964501,2028,Bold Costanera II,Polera SS WARDROBE ESS Black,Apparel,Top,1,4,50,,,22990,24990,0%,1.0,19990,15%,1.8,24990,35982,10992,MEDIUM,Product is 50 weeks old; Discounted in other channels,0.958,MEDIUM,decrease
PM02596801,2028,Bold Costanera II,CAP WARDROBE ESS METAL,Equipment,JOCKEY,1,1,55,,,19990,14990,30%,2.0,12990,40%,2.4,29980,31495,1515,MEDIUM,Product is 55 weeks old,1.0,HIGH,decrease
NPDO8263814,2028,Bold Costanera II,BALON DE BASKET PLAYGROUND 8P T/7,Equipment,BALL,1,1,51,,,24990,16990,30%,1.2,14990,40%,1.5,21237,22579,1342,MEDIUM,Product is 51 weeks old,1.0,HIGH,decrease
PM02596801,2026,Bold La Serena,CAP WARDROBE ESS METAL,Equipment,JOCKEY,1,1,55,,,19990,14990,30%,1.8,12990,40%,2.1,26232,27558,1325,MEDIUM,Product is 55 weeks old,1.0,HIGH,decrease
NIDX9656010,2021,Bold Puerto Montt,TRIPACK BK U J ED CUSH POLY NS 144,Equipment,Street,1,2,167,,,19990,16990,20%,1.5,14990,30%,1.7,25485,25149,-335,MEDIUM,Product is 167 weeks old,1.0,HIGH,decrease
NIFB9107123,2037,Bold Vespucio III,NIKE DUNK LOW BTE N°5C,Footwear,Street,1,6,7,,,64990,59990,0%,1.3,39990,40%,2.0,79986,79205,-781,MEDIUM,In decline stage; Discounted in other channels,0.999,HIGH,decrease
NISX7667964,2017,Bold Independencia,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,2.0,14990,15%,2.2,33980,33008,-971,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.991,HIGH,decrease
NISX7667964,2024,Bold Puente,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,2.0,14990,15%,2.2,33980,33008,-971,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.994,HIGH,decrease
NISX7667964,2031,Bold Valdivia,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,2.0,14990,15%,2.2,33980,32675,-1304,MEDIUM,Product is 164 weeks old; Discounted in other channels,1.0,HIGH,decrease
NISX7667964,2034,Bold San Bernardo,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,164,,,16990,16990,0%,3.8,14990,15%,4.1,63712,61890,-1822,MEDIUM,Product is 164 weeks old; Discounted in other channels,0.996,HIGH,decrease
NIDX9655010,2030,Bold Alameda,TRIPACK U J ED CUSH POLY CREW,Equipment,Street,1,3,131,,,24990,16990,30%,2.0,14990,40%,2.1,33980,32146,-1833,MEDIUM,Product is 131 weeks old,1.0,HIGH,decrease
NE60771830,2028,Bold Costanera II,YANKEES DARK NAVY T/ 758,Equipment,JOCKEY,1,5,4,,,54990,44990,20%,1.0,39990,30%,1.1,44990,42656,-2333,MEDIUM,In clearance stage,0.993,HIGH,decrease
NISX7667964,2011,Bold Imperio,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,5.5,14990,15%,6.1,93445,90772,-2672,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.997,HIGH,decrease
NISX7667964,2020,Bold Florida Center,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,3.5,14990,15%,3.8,59465,56354,-3110,MEDIUM,Product is 167 weeks old; Discounted in other channels,1.0,HIGH,decrease
NE70353224,2017,Bold Independencia,JOCKEY CHICAGO BULLS T / OSFA,Equipment,Street,1,1,112,,,34990,34990,0%,1.2,29990,15%,1.4,43737,40514,-3222,MEDIUM,Product is 112 weeks old,0.942,HIGH,decrease
ADIJ5613,2036,Bold Chiloé,TR CREW S 3P BLACK,Equipment,SOCKS,1,3,141,,,14990,12990,20%,1.5,9990,30%,1.6,19485,16199,-3285,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
NIHV0140060,2025,Bold Maipu,POLERA U NSW COLLAR PRINT,Apparel,Street,1,4,23,,,49990,34990,30%,1.0,29990,40%,1.1,34990,31653,-3336,MEDIUM,In decline stage,1.0,HIGH,decrease
NIDX9655100,2026,Bold La Serena,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,1,2,142,,,24990,19990,20%,1.2,16990,30%,1.3,24987,21647,-3339,MEDIUM,Product is 142 weeks old,1.0,HIGH,decrease
NIDX9655100,2011,Bold Imperio,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,1,2,142,,,24990,24990,0%,1.0,19990,20%,1.1,24990,21526,-3463,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.996,HIGH,decrease
NISX7667964,2016,Bold Temuco,TRIPACK MIX CUSH ANKLE,Equipment,Street,1,2,167,,,16990,16990,0%,4.8,14990,15%,5.2,80702,77209,-3493,MEDIUM,Product is 167 weeks old; Discounted in other channels,1.0,HIGH,decrease
NISX7667964,2014,Bold Marina,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,5.2,14990,15%,5.7,89197,85589,-3608,MEDIUM,Product is 167 weeks old; Discounted in other channels,1.0,HIGH,decrease
ADJP2525,2023,Bold Alto Las Condes,PANT CLASSIC TRABRN/WONWHI,Apparel,Bottom,1,4,51,,,59990,39990,30%,1.0,34990,40%,1.0,39990,36123,-3866,MEDIUM,Product is 51 weeks old,0.999,HIGH,decrease
ADJP2525,2034,Bold San Bernardo,PANT CLASSIC TRABRN/WONWHI,Apparel,Bottom,1,4,51,,,59990,39990,30%,1.0,34990,40%,1.0,39990,36123,-3866,MEDIUM,Product is 51 weeks old,1.0,HIGH,decrease
ADIE3676,2033,Bold Rancagua,SAMBA OG J BLACK/WH,Footwear,Street,1,8,118,,,69990,54990,20%,1.2,49990,30%,1.3,68737,64694,-4042,MEDIUM,Product is 118 weeks old,0.999,HIGH,decrease
ADIJ5613,2026,Bold La Serena,TR CREW S 3P BLACK,Equipment,SOCKS,1,3,141,,,14990,12990,20%,2.0,9990,30%,2.2,25980,21599,-4380,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
NBGC9060BK,2006,Bold El Trébol,GC9060BK BLK,Footwear,Street,1,6,15,,,94990,89990,0%,1.0,79990,20%,1.1,89990,85346,-4643,MEDIUM,In decline stage; Discounted in other channels,0.995,HIGH,decrease
ADIJ5613,2012,Bold Vivo Coquimbo,TR CREW S 3P BLACK,Equipment,SOCKS,1,3,141,,,14990,12990,20%,2.2,9990,30%,2.4,29227,24299,-4927,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
NISX7667964,2023,Bold Alto Las Condes,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,14990,15%,4.5,12990,20%,4.8,67455,62406,-5048,MEDIUM,Product is 167 weeks old,1.0,HIGH,decrease
NIDX9655100,2006,Bold El Trébol,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,1,2,142,,,24990,24990,0%,1.5,19990,15%,1.6,37485,31713,-5771,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.992,HIGH,decrease
NICI0919100,2006,Bold El Trébol,NIKE AIR FORCE 1 SHADOW,Footwear,Street,1,11,96,,,136990,109990,20%,1.0,99990,30%,1.0,109990,103611,-6378,MEDIUM,Product is 96 weeks old,0.999,HIGH,decrease
NP95D313E8J,2022,Bold Antofagasta,SHORT DIAMOND JDB MJ DF,Apparel,Bottom,1,4,16,,,34990,29990,20%,1.8,24990,30%,1.8,52482,46068,-6413,MEDIUM,Velocity declining,1.0,HIGH,decrease
ADJE4291,2025,Bold Maipu,COLO 100 JSY Y,Apparel,Camisetas,2,5,49,,,54990,39990,30%,2.0,34990,40%,2.1,79980,73554,-6425,MEDIUM,Product is 49 weeks old,1.0,HIGH,decrease
ADIJ5613,2008,Bold Calama,TR CREW S 3P BLACK,Equipment,SOCKS,2,3,141,,,14990,12990,20%,2.8,9990,30%,2.9,35722,28953,-6769,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
ADIJ5613,2025,Bold Maipu,TR CREW S 3P BLACK,Equipment,SOCKS,1,3,141,,,14990,12990,20%,3.2,9990,30%,3.5,42217,35099,-7118,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
NIDD0562010,2028,Bold Costanera II,MOCHILA ELMNTL BKPK - LBR,Equipment,Street,1,1,93,,,39990,39990,0%,5.0,34990,15%,5.5,199950,192677,-7272,MEDIUM,Product is 93 weeks old,0.993,HIGH,decrease
VN000D1HYB2,2007,Bold Plaza Sur,UPLAND WHITE/BLACK,Footwear,Street,1,6,79,,,89990,69990,20%,1.0,59990,30%,1.0,69990,62589,-7400,MEDIUM,Product is 79 weeks old,1.0,HIGH,decrease
NISX7667964,2028,Bold Costanera II,TRIPACK MIX CUSH ANKLE,Equipment,Street,2,2,167,,,16990,16990,0%,16.0,14990,15%,17.6,271840,264065,-7774,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.99,HIGH,decrease
NIDH2920111,2024,Bold Puente,"AIR FORCE 1 LE (GS) N°3,5Y",Footwear,Street,2,8,138,,,106990,99990,0%,2.0,89990,15%,2.1,199980,190964,-9015,MEDIUM,Product is 138 weeks old,0.996,HIGH,decrease
NBGC9060BK,2005,Bold Ahumada,GC9060BK BLK,Footwear,Street,2,6,15,,,94990,89990,0%,2.0,79990,20%,2.1,179980,170693,-9286,MEDIUM,In decline stage; Discounted in other channels,0.825,HIGH,decrease
ADIJ5613,2031,Bold Valdivia,TR CREW S 3P BLACK,Equipment,SOCKS,2,3,141,,,14990,12990,20%,4.5,9990,30%,4.9,58455,48599,-9855,MEDIUM,Product is 141 weeks old,1.0,HIGH,decrease
NIDX9655010,2005,Bold Ahumada,TRIPACK U J ED CUSH POLY CREW,Equipment,Street,2,3,131,,,24990,24990,0%,3.2,19990,15%,3.5,81217,70840,-10377,MEDIUM,Product is 131 weeks old; Discounted in other channels,0.993,HIGH,decrease
NIDX9655100,2021,Bold Puerto Montt,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,2,2,142,,,24990,24990,0%,2.8,19990,15%,2.9,68722,58140,-10581,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.988,HIGH,decrease
PM40163702,2028,Bold Costanera II,Puma-180 NEW PACK,Footwear,Street,1,8,15,,,94990,69990,30%,1.0,54990,40%,1.1,69990,59403,-10586,MEDIUM,In decline stage,1.0,HIGH,decrease
ADJI4335,2016,Bold Temuco,CAMPUS 00s CF EL ICBLAC/FTWHT/GUM2,Footwear,Street,2,6,66,,,44990,34990,20%,4.0,29990,30%,4.3,139960,128283,-11676,MEDIUM,Product is 66 weeks old,1.0,HIGH,decrease
NIHJ6777100,2036,Bold Chiloé,JORDAN CMFT ERA,Footwear,Street,2,10,41,,,132990,89990,30%,2.0,79990,40%,2.1,179980,168147,-11832,MEDIUM,Product is 41 weeks old,1.0,HIGH,decrease
NIDX9655010,2035,Bold Talca,TRIPACK U J ED CUSH POLY CREW,Equipment,Street,2,3,131,,,24990,24990,0%,4.2,19990,15%,4.6,106207,92637,-13570,MEDIUM,Product is 131 weeks old; Discounted in other channels,0.996,HIGH,decrease
NIDX9655100,2029,Bold Parque Arauco II,TRIPACK BLANCO CUSH POLY ANKLE 144,Equipment,Street,2,2,142,,,24990,24990,0%,3.8,19990,15%,4.0,93712,79282,-14429,MEDIUM,Product is 142 weeks old; Discounted in other channels,0.992,HIGH,decrease
NIDD0562010,2032,Bold Tobalaba,MOCHILA ELMNTL BKPK - LBR,Equipment,Street,1,1,93,,,39990,39990,0%,3.8,29990,30%,4.5,149962,135253,-14709,MEDIUM,Product is 93 weeks old; Discounted in other channels,0.994,HIGH,decrease
VN000D1HYB2,2016,Bold Temuco,UPLAND WHITE/BLACK,Footwear,Street,2,6,83,,,89990,69990,20%,2.0,59990,30%,2.1,139980,125178,-14801,MEDIUM,Product is 83 weeks old,0.999,HIGH,decrease
NIIM6363600,2005,Bold Ahumada,W NIKE AIR MAX DN GLOW,Footwear,Street,1,9,10,,,192990,139990,30%,1.0,119990,40%,1.0,139990,124337,-15652,MEDIUM,In clearance stage,0.996,HIGH,decrease
NIHQ1988007,2022,Bold Antofagasta,NIKE SHOX R4,Footwear,Street,1,10,13,,,169990,119990,30%,1.0,99990,40%,1.0,119990,104154,-15835,MEDIUM,In clearance stage,1.0,HIGH,decrease
NIDX9655010,2037,Bold Vespucio III,TRIPACK U J ED CUSH POLY CREW,Equipment,Street,2,3,131,,,24990,24990,0%,5.0,19990,15%,5.5,124950,108985,-15964,MEDIUM,Product is 131 weeks old; Discounted in other channels,0.993,HIGH,decrease
NE70353224,2004,Bold Plaza Oeste,JOCKEY CHICAGO BULLS T / OSFA,Equipment,Street,1,1,112,,,34990,34990,0%,1.5,19990,40%,1.8,52485,36441,-16043,MEDIUM,Product is 112 weeks old; Discounted in other channels,0.999,HIGH,decrease
NIDX9655010,2029,Bold Parque Arauco II,TRIPACK U J ED CUSH POLY CREW,Equipment,Street,2,3,131,,,24990,24990,0%,5.2,19990,15%,5.7,131197,114434,-16763,MEDIUM,Product is 131 weeks old; Discounted in other channels,0.992,HIGH,decrease
NIDD0562010,2025,Bold Maipu,MOCHILA ELMNTL BKPK - LBR,Equipment,Street,1,1,93,,,39990,39990,0%,4.8,29990,30%,5.7,189952,171321,-18631,MEDIUM,Product is 93 weeks old; Discounted in other channels,0.994,HIGH,decrease
NIDX9632010,2037,Bold Vespucio III,TRIPACK BK U J ED CUSH POLY CREW 144,Equipment,Street,2,3,167,,,24990,24990,0%,5.2,19990,15%,5.6,131197,112525,-18671,MEDIUM,Product is 167 weeks old; Discounted in other channels,0.994,HIGH,decrease
NIDH2920111,2037,Bold Vespucio III,"AIR FORCE 1 LE (GS) N°3,5Y",Footwear,Street,2,8,138,,,106990,99990,15%,3.2,89990,20%,3.4,324967,306061,-18906,MEDIUM,Product is 138 weeks old,1.0,HIGH,decrease
NIHQ1988007,2005,Bold Ahumada,NIKE SHOX R4,Footwear,Street,1,10,12,,,169990,119990,30%,1.2,99990,40%,1.3,149987,130192,-19794,MEDIUM,In decline stage,1.0,HIGH,decrease
NIFJ3145102,2007,Bold Plaza Sur,W AIR MAX DN,Footwear,Street,1,9,53,,,192990,169990,15%,1.0,139990,30%,1.1,169990,148225,-21764,MEDIUM,Product is 53 weeks old,1.0,HIGH,decrease
NIDH2920111,2002,Bold Plaza Norte,"AIR FORCE 1 LE (GS) N°3,5Y",Footwear,Street,1,8,137,,,106990,109990,0%,2.0,89990,20%,2.2,219980,196710,-23269,MEDIUM,Product is 137 weeks old; Discounted in other channels,0.987,HIGH,decrease
NIBV1358003,2037,Bold Vespucio III,NIKE ZOOM VOMERO 5,Footwear,Street,1,10,43,,,172990,139990,20%,1.0,99990,40%,1.2,139990,116002,-23987,MEDIUM,Product is 43 weeks old,1.0,HIGH,decrease
NIDH2920111,2030,Bold Alameda,"AIR FORCE 1 LE (GS) N°3,5Y",Footwear,Street,1,8,138,,,106990,109990,0%,2.0,89990,15%,2.1,219980,192528,-27451,MEDIUM,Product is 138 weeks old,0.969,HIGH,decrease
NIFB9108123,AB20,Centro Logistico Bold,NIKE DUNK LOW BP N°3Y,Footwear,Street,1,6,32,,,82990,79990,0%,1.5,49990,40%,1.8,119985,92273,-27711,MEDIUM,Product is 32 weeks old; Discounted in other channels,0.984,HIGH,decrease
NIHQ1988007,2002,Bold Plaza Norte,NIKE SHOX R4,Footwear,Street,2,10,14,,,169990,119990,30%,2.0,99990,40%,2.1,239980,208308,-31671,MEDIUM,In decline stage,1.0,HIGH,decrease
NIFB9108123,2006,Bold El Trébol,NIKE DUNK LOW BP N°3Y,Footwear,Street,2,6,32,,,82990,79990,0%,4.0,59990,30%,4.7,319960,281453,-38506,MEDIUM,Product is 32 weeks old; Discounted in other channels,0.968,HIGH,decrease
NIDM0032025,2022,Bold Antofagasta,NIKE AIR MAX PLUS OG,Footwear,Street,1,9,17,,,194990,199990,0%,1.0,139990,30%,1.1,199990,156028,-43961,MEDIUM,In decline stage; Discounted in other channels,1.0,HIGH,decrease
